0.490 0.230 0.731
0.510 0.230 0.719
0.530 0.230 0.706
0.550 0.230 0.694
0.570 0.230 0.680
0.590 0.230 0.666
0.610 0.230 0.651
0.630 0.230 0.636
0.650 0.230 0.619
0.670 0.230 0.601
0.690 0.230 0.582
0.710 0.230 0.562
0.730 0.230 0.541
0.750 0.230 0.517
0.770 0.230 0.492
0.790 0.230 0.464
0.810 0.230 0.435
0.830 0.230 0.403
0.850 0.230 0.368
0.870 0.230 0.330
0.890 0.230 0.290
0.910 0.230 0.247
0.930 0.230 0.201
0.950 0.230 0.153
0.970 0.230 0.103
0.990 0.230 0.052
1.000 0.230 0.000
0.000 0.250 1.000
0.010 0.250 0.988
0.030 0.250 0.976
0.050 0.250 0.965
0.070 0.250 0.953
0.090 0.250 0.941
0.110 0.250 0.930
0.130 0.250 0.918
0.150 0.250 0.906
0.170 0.250 0.895
0.190 0.250 0.883
0.210 0.250 0.872
0.230 0.250 0.861
0.250 0.250 0.849
0.270 0.250 0.838
0.290 0.250 0.827
0.310 0.250 0.816
0.330 0.250 0.804
0.350 0.250 0.793
0.370 0.250 0.782
0.390 0.250 0.770
0.410 0.250 0.759
0.430 0.250 0.747
0.450 0.250 0.735
0.470 0.250 0.723
0.490 0.250 0.711
0.510 0.250 0.698
0.530 0.250 0.685
0.550 0.250 0.672
0.570 0.250 0.657
0.590 0.250 0.643
0.610 0.250 0.627
0.630 0.250 0.611
0.650 0.250 0.594
0.670 0.250 0.576
0.690 0.250 0.557
0.710 0.250 0.536
0.730 0.250 0.514
0.750 0.250 0.491
0.770 0.250 0.465
0.790 0.250 0.438
0.810 0.250 0.409
0.830 0.250 0.378
0.850 0.250 0.344
0.870 0.250 0.308
0.890 0.250 0.270
0.910 0.250 0.229
0.930 0.250 0.186
0.950 0.250 0.142
0.970 0.250 0.095
0.990 0.250 0.048
1.000 0.250 0.000
0.000 0.270 1.000
0.010 0.270 0.987
0.030 0.270 0.975
0.050 0.270 0.962
0.070 0.270 0.949
0.090 0.270 0.937
0.110 0.270 0.924
0.130 0.270 0.912
0.150 0.270 0.899
0.170 0.270 0.887
0.190 0.270 0.875
0.210 0.270 0.862
0.230 0.270 0.850
0.250 0.270 0.838
0.270 0.270 0.826
0.290 0.270 0.814
0.310 0.270 0.802
0.330 0.270 0.790
0.350 0.270 0.778
0.370 0.270 0.766
0.390 0.270 0.754
0.410 0.270 0.742
0.430 0.270 0.729
0.450 0.270 0.717
0.470 0.270 0.704
0.490 0.270 0.691
0.510 0.270 0.678
0.530 0.270 0.664
0.550 0.270 0.650
0.570 0.270 0.636
0.590 0.270 0.620
0.610 0.270 0.605
0.630 0.270 0.588
0.650 0.270 0.570
0.670 0.270 0.552
0.690 0.270 0.532
0.710 0.270 0.512
